ReferencingSchema,ReferencingObject,ReferencedSchema,ReferencedObject,ReferencedObjectType,IsAmbiguous
dbo,usp_getCustomerBalanceReport,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,usp_getCustomerBalanceReport,dbo,RO_RestroRoom,USER_TABLE,False
dbo,usp_getCustomerBalanceReport,dbo,RO_restroTable,USER_TABLE,False
dbo,usp_getCustomerBalanceReport,dbo,RO_SalesMaster,USER_TABLE,False
dbo,usp_GetCustomerEvents,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_GetCustomerFromRoomBooking,dbo,Ro_RoomBookings,USER_TABLE,False
dbo,USP_GetCustomerNameFromRoomBooking,dbo,Ro_RoomBookings,USER_TABLE,False
dbo,usp_GetDailyVisit,dbo,SessionTracker,USER_TABLE,False
dbo,usp_getdatabyBest,dbo,RO_Items,USER_TABLE,False
dbo,usp_getdatabyBest,dbo,RO_RestroRoom,USER_TABLE,False
dbo,usp_getdatabyBest,dbo,RO_restroTable,USER_TABLE,False
dbo,usp_getdatabyBest,dbo,RO_SalesDetail,USER_TABLE,False
dbo,usp_getdatabyBest,dbo,RO_SalesMaster,USER_TABLE,False
dbo,usp_getdatabyBest,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_getdatabyeRange,dbo,RO_OrderMasters,USER_TABLE,False
dbo,usp_getdatabyeRange,dbo,RO_RestroRoom,USER_TABLE,False
dbo,usp_getdatabyeRange,dbo,RO_restroTable,USER_TABLE,False
dbo,USP_GETDATABYMONTHLY,dbo,RO_fiscalYear,USER_TABLE,False
dbo,USP_GETDATABYMONTHLY,dbo,RO_RestroRoom,USER_TABLE,False
dbo,USP_GETDATABYMONTHLY,dbo,RO_restroTable,USER_TABLE,False
dbo,USP_GETDATABYMONTHLY,dbo,RO_SalesMaster,USER_TABLE,False
dbo,USP_GETDATABYMONTHLY_CUS,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_GETDATABYMONTHLY_CUS,dbo,RO_RestroRoom,USER_TABLE,False
dbo,USP_GETDATABYMONTHLY_CUS,dbo,RO_restroTable,USER_TABLE,False
dbo,USP_GETDATABYMONTHLY_CUS,dbo,RO_SalesMaster,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,Ro_AdjustmentType,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,RO_BillingAmount,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,RO_BillTerm,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,RO_fiscalYear,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,RO_OrderMasters,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,RO_RestroRoom,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,RO_restroTable,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,RO_SalesMaster,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,ROI_AdjustmentDetls,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,ROI_AdjustmentMain,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,ROI_PurchaseLotNo,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,ROI_Store,USER_TABLE,False
dbo,USP_GETDATABYMONTHLYByReportNumber,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_GETDATABYYEARLY,dbo,RO_fiscalYear,USER_TABLE,False
dbo,USP_GETDATABYYEARLY,dbo,RO_RestroRoom,USER_TABLE,False
dbo,USP_GETDATABYYEARLY,dbo,RO_restroTable,USER_TABLE,False
dbo,USP_GETDATABYYEARLY,dbo,RO_SalesMaster,USER_TABLE,False
dbo,USP_GETDATABYYEARLY_CUS,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_GETDATABYYEARLY_CUS,dbo,RO_RestroRoom,USER_TABLE,False
dbo,USP_GETDATABYYEARLY_CUS,dbo,RO_restroTable,USER_TABLE,False
dbo,USP_GETDATABYYEARLY_CUS,dbo,RO_SalesMaster,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,Ro_AdjustmentType,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,RO_BillingAmount,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,RO_BillTerm,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,RO_fiscalYear,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,RO_OrderMasters,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,RO_RestroRoom,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,RO_restroTable,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,RO_SalesMaster,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,ROI_AdjustmentDetls,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,ROI_AdjustmentMain,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,ROI_PurchaseLotNo,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,ROI_Store,USER_TABLE,False
dbo,USP_GETDATABYYEARLYByReportNumber,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_GetDayPartWise_Sales_Report,dbo,DailySalesReport,USER_TABLE,False
dbo,usp_GetDaySalesProvidersReport,dbo,CBMS_BillPostLog,USER_TABLE,False
dbo,usp_GetDaySalesProvidersReport,dbo,RO_AdvancePaymentMode,USER_TABLE,False
dbo,usp_GetDaySalesProvidersReport,dbo,RO_BillingAmount,USER_TABLE,False
dbo,usp_GetDaySalesProvidersReport,dbo,RO_CardProvider,USER_TABLE,False
dbo,usp_GetDaySalesProvidersReport,dbo,RO_MemberPay,USER_TABLE,False
dbo,usp_GetDaySalesProvidersReport,dbo,RO_MemberPaymentMode,USER_TABLE,False
dbo,usp_GetDaySalesProvidersReport,dbo,RO_OrderMasters,USER_TABLE,False
dbo,usp_GetDaySalesProvidersReport,dbo,Ro_RoomBookings,USER_TABLE,False
dbo,usp_GetDaySalesProvidersReport,dbo,RO_SalesMaster,USER_TABLE,False
dbo,usp_GetDaySalesProvidersReport,dbo,RO_SalesPaymentMode,USER_TABLE,False
dbo,USP_getDetailsFromVendor,dbo,Req_IssueLog,USER_TABLE,False
dbo,USP_getDetailsFromVendor,dbo,Req_Recquistion,USER_TABLE,False
dbo,USP_getDetailsFromVendor,dbo,Req_RecquistionDetails,USER_TABLE,False
dbo,USP_getDetailsFromVendor,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,USP_getDetailsFromVendor,dbo,RO_ItemStatus,USER_TABLE,False
dbo,USP_getDetailsFromVendor,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_getDetailsFromVendor,dbo,RO_VendorPurchase,USER_TABLE,False
dbo,USP_getDetailsFromVendor,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_getDetailsFromVendor,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,USP_getDetailsFromVendor,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_getDetailsFromVendor,dbo,ROI_Unit2,USER_TABLE,False
dbo,usp_getDueCredit,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,usp_GetEventLocationList,dbo,SystemEventLocation,USER_TABLE,False
dbo,usp_getfiscalYear,dbo,RO_fiscalYear,USER_TABLE,False
dbo,usp_getflatandperdiscount,dbo,ro_flatandPerDiscount,USER_TABLE,False
dbo,usp_GetGarbageReport,dbo,RO_Combo,USER_TABLE,False
dbo,usp_GetGarbageReport,dbo,RO_GarbageDetail,USER_TABLE,False
dbo,usp_GetGarbageReport,dbo,RO_restroTable,USER_TABLE,False
dbo,usp_GetGarbageReport,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,Usp_getGetReservedTable,dbo,RO_ReservedTable,USER_TABLE,False
dbo,Usp_getGetReservedTable,dbo,RO_restroTable,USER_TABLE,False
dbo,Usp_getGetReservedTable,dbo,RO_TableReservation,USER_TABLE,False
dbo,Usp_getGetReservedTableinFront,dbo,RO_ReservedTable,USER_TABLE,False
dbo,Usp_getGetReservedTableinFront,dbo,RO_restroTable,USER_TABLE,False
dbo,Usp_getGetReservedTableinFront,dbo,Ro_RoomBookings,USER_TABLE,False
dbo,Usp_getGetReservedTableinFront,dbo,RO_TableReservation,USER_TABLE,False
dbo,Usp_getGetReservedTableReport,dbo,RO_ReservedTable,USER_TABLE,False
dbo,Usp_getGetReservedTableReport,dbo,RO_restroTable,USER_TABLE,False
dbo,Usp_getGetReservedTableReport,dbo,RO_TableReservation,USER_TABLE,False
dbo,Usp_GetGoodReceiveDetailsbyGmNo,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,Usp_GetGoodReceiveDetailsbyGmNo,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,Usp_GetGoodReceiveDetailsbyGmNo,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,Usp_GetGoodReceiveDetailsbyGmNo,dbo,RO_PurchaseReturnDetails,USER_TABLE,False
dbo,Usp_GetGoodReceiveDetailsbyGmNo,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,Usp_GetGoodReceiveDetailsbyGmNo,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,Usp_GetGoodReceiveDetailsbyGmNo,dbo,ROI_Store,USER_TABLE,False
dbo,Usp_GetGoodReceiveDetailsbyGmNo,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_GetGoodRecievedPO,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,USP_GetGoodRecievedPO,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,USP_GetGoodRecievedPO,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,USP_GetGoodRecievedPO,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,Usp_getGoodsReceiveMain,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,Usp_getGoodsReceiveMain,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,Usp_getGoodsReceiveMain,dbo,RO_PurchaseReturnDetails,USER_TABLE,False
dbo,Usp_getGoodsReceiveReport,dbo,Req_Recquistion,USER_TABLE,False
dbo,Usp_getGoodsReceiveReport,dbo,Req_RecquistionDetails,USER_TABLE,False
dbo,Usp_getGoodsReceiveReport,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,Usp_getGoodsReceiveReport,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,Usp_getGoodsReceiveReport,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,Usp_getGoodsReceiveReport,dbo,RO_PaymentModes,USER_TABLE,False
dbo,Usp_getGoodsReceiveReport,dbo,RO_PurchasePaymentMode,USER_TABLE,False
dbo,Usp_getGoodsReceiveReport,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,Usp_getGoodsReceiveReport,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,Usp_getGoodsReceiveReport,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,Usp_getGoodsReceiveReport,dbo,ROI_Unit1,USER_TABLE,False
dbo,usp_GetgridDatatable,dbo,aspnet_Roles,USER_TABLE,False
dbo,usp_GetgridDatatable,dbo,aspnet_Users,USER_TABLE,False
dbo,usp_GetgridDatatable,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_GetgridDatatable,dbo,Users,USER_TABLE,False
dbo,usp_getIngredientByID,dbo,Ro_Ingredient,USER_TABLE,False
dbo,usp_getIngredientByID,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,usp_getIngredientByID,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_getIngredientByID,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,usp_getIngredientByID,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_GetInventoryItem,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_GetInventoryItem,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_GetInventoryItem,dbo,ROI_ItemRate,USER_TABLE,False
dbo,USP_GetInventoryItems,dbo,CostCenterInfo,USER_TABLE,False
dbo,USP_GetInventoryItems,dbo,RO_ExtraItem,USER_TABLE,False
dbo,USP_GetInventoryItems,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_GetInventoryItems,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_GetInventoryItems,dbo,ROI_ItemRate,USER_TABLE,False
dbo,USP_GetInventoryItems,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,USP_GetInventoryItems,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_GetIssueDetails,dbo,ROI_IssueDetails,USER_TABLE,False
dbo,USP_GetIssueDetails,dbo,ROI_IssueMain,USER_TABLE,False
dbo,USP_GetIssueDetails,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_GetIssueDetails,dbo,ROI_Store,USER_TABLE,False
dbo,USP_GetIssueDetails,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_GetIssueDetailsFromUser,dbo,aspnet_Users,USER_TABLE,False
dbo,USP_GetIssueDetailsFromUser,dbo,ROI_IssueMain,USER_TABLE,False
dbo,USP_GetIssueDetailsFromUser,dbo,ROI_Store,USER_TABLE,False
dbo,USP_GETIssueReport,dbo,ROI_IssueDetails,USER_TABLE,False
dbo,USP_GETIssueReport,dbo,ROI_IssueMain,USER_TABLE,False
dbo,USP_GETIssueReport,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_GETIssueReport,dbo,ROI_Store,USER_TABLE,False
dbo,USP_GETIssueReport,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_GETIssueReport,dbo,ROI_Unit2,USER_TABLE,False
dbo,USP_GETITEMFORCUMBO,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_GETITEMFORCUMBO,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_GETITEMFORCUMBO,dbo,ROI_ItemRate,USER_TABLE,False
dbo,USP_GETITEMFORREQ,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_GETITEMFROMCATEGORY,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_GETITEMFROMCATEGORY,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_getItemIngreidentsList,dbo,fn_GetConversion,SQL_SCALAR_FUNCTION,True
dbo,usp_getItemIngreidentsList,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,usp_getItemIngreidentsList,dbo,Ro_Ingredient,USER_TABLE,False
dbo,usp_getItemIngreidentsList,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,usp_getItemIngreidentsList,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_getItemIngreidentsList,dbo,ROI_ItemRate,USER_TABLE,False
dbo,usp_getItemIngreidentsList,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,usp_getItemIngreidentsList,dbo,ROI_Unit1,USER_TABLE,False
dbo,usp_getItemIngreidentsList_bak,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,usp_getItemIngreidentsList_bak,dbo,Ro_Ingredient,USER_TABLE,False
dbo,usp_getItemIngreidentsList_bak,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,usp_getItemIngreidentsList_bak,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_getItemIngreidentsList_bak,dbo,ROI_ItemRate,USER_TABLE,False
dbo,usp_getItemIngreidentsList_bak,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,usp_getItemIngreidentsList_bak,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_getItemledger,dbo,CBMS_BillPostLog,USER_TABLE,False
dbo,USP_getItemledger,dbo,RO_Combo,USER_TABLE,False
dbo,USP_getItemledger,dbo,RO_ComboDetails,USER_TABLE,False
dbo,USP_getItemledger,dbo,RO_ComplementaryItems,USER_TABLE,False
dbo,USP_getItemledger,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,USP_getItemledger,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,USP_getItemledger,dbo,Ro_Ingredient,USER_TABLE,False
dbo,USP_getItemledger,dbo,RO_PurchaseReturnDetails,USER_TABLE,False
dbo,USP_getItemledger,dbo,RO_PurchaseReturnMain,USER_TABLE,False
dbo,USP_getItemledger,dbo,RO_SalesDetail,USER_TABLE,False
dbo,USP_getItemledger,dbo,RO_SalesMaster,USER_TABLE,False
dbo,USP_getItemledger,dbo,ROI_AdjustmentDetls,USER_TABLE,False
dbo,USP_getItemledger,dbo,ROI_AdjustmentMain,USER_TABLE,False
dbo,USP_getItemledger,dbo,ROI_ITEMBal,USER_TABLE,False
dbo,USP_getItemledger,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_getItemledger,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_getItemledger,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,USP_getItemledger,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_getItemledger,dbo,ROI_Unit2,USER_TABLE,False
dbo,USP_getItemledger,dbo,tblComplementaryMaster,USER_TABLE,False
dbo,USP_GetItemsForGlobalization,dbo,fn_LevelPrefix,SQL_SCALAR_FUNCTION,True
dbo,USP_GetItemsForGlobalization,dbo,RO_GlobalizedMenu,USER_TABLE,False
dbo,USP_GetItemsForGlobalization,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_GETLatestCashDenomination,dbo,CashDenomination,USER_TABLE,False
dbo,usp_GetLedgerDetail,dbo,Ac_FinancialAc,USER_TABLE,False
dbo,usp_GetLedgerDetail,dbo,Ac_Transaction,USER_TABLE,False
dbo,usp_GetLedgerDetail,dbo,Ac_TransactionDetail,USER_TABLE,False
dbo,usp_GetLedgerDetail,dbo,Ac_VoucherType,USER_TABLE,False
dbo,usp_GetLoginUserCreditLimit,dbo,aspnet_Roles,USER_TABLE,False
dbo,USP_GetLoyalityCardType,dbo,LoyalityCardType,USER_TABLE,False
dbo,USP_GetLoyalityDiscountByCard,dbo,LoyalityCardType,USER_TABLE,False
dbo,usp_GetMailKey,dbo,NL_SettingValue,USER_TABLE,False
dbo,usp_GetMailValue,dbo,NL_SettingValue,USER_TABLE,False
dbo,USP_GETMEMBERBYEMAIL,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_GetMemberByID,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_GetMemberDetailsbyinfo,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_GETMEMBERSHIPFORM,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_GETMEMBERSHIPNAME,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,usp_GetMembershipSettings,dbo,MembershipSettings,USER_TABLE,False
dbo,USP_GETMEMBERSHIPVENDORNAME,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,usp_GetModuleInformation,dbo,Modules,USER_TABLE,False
dbo,usp_GetMonthlyVisit,dbo,SessionTracker,USER_TABLE,False
dbo,usp_getNumberOfCounter,dbo,CostCenterInfo,USER_TABLE,False
dbo,USP_GetOrderCancelledBY,dbo,Order_Detail_Cancel,USER_TABLE,False
dbo,USP_GetOrderCancelResponsible,dbo,Order_Detail_Cancel,USER_TABLE,False
dbo,USP_GetOrderCancelResponsible,dbo,RO_OrderMasters,USER_TABLE,False
dbo,USP_GETORDERDELIVEREDTIME,dbo,CBMS_BillPostLog,USER_TABLE,False
dbo,USP_GETORDERDELIVEREDTIME,dbo,RO_BillingAmount,USER_TABLE,False
dbo,USP_GETORDERDELIVEREDTIME,dbo,RO_CompanyInfo,USER_TABLE,False
dbo,USP_GETORDERDELIVEREDTIME,dbo,RO_fiscalYear,USER_TABLE,False
dbo,USP_GETORDERDELIVEREDTIME,dbo,RO_OrderMasters,USER_TABLE,False
dbo,USP_GETORDERDELIVEREDTIME,dbo,RO_PaymentModes,USER_TABLE,False
dbo,USP_GETORDERDELIVEREDTIME,dbo,RO_RestroRoom,USER_TABLE,False
dbo,USP_GETORDERDELIVEREDTIME,dbo,RO_restroTable,USER_TABLE,False
dbo,USP_GETORDERDELIVEREDTIME,dbo,RO_SalesMaster,USER_TABLE,False
dbo,USP_GETORDERDELIVEREDTIME,dbo,RO_SalesPaymentMode,USER_TABLE,False
dbo,USP_GetOrderDetailForGarbageDetail,dbo,RO_Combo,USER_TABLE,False
dbo,USP_GetOrderDetailForGarbageDetail,dbo,RO_ItemStatus,USER_TABLE,False
dbo,USP_GetOrderDetailForGarbageDetail,dbo,RO_Order_Detail,USER_TABLE,False
dbo,USP_GetOrderDetailForGarbageDetail,dbo,RO_OrderItemStatus,USER_TABLE,False
dbo,USP_GetOrderDetailForGarbageDetail,dbo,RO_OrderMasters,USER_TABLE,False
dbo,USP_GetOrderDetailForGarbageDetail,dbo,RO_RestroRoom,USER_TABLE,False
dbo,USP_GetOrderDetailForGarbageDetail,dbo,RO_restroTable,USER_TABLE,False
dbo,USP_GetOrderDetailForGarbageDetail,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_GetOrderedExtraItemByCompMaster,dbo,Comp_ExtraItem,USER_TABLE,False
dbo,usp_GetOrderedExtraItemByCompMaster,dbo,CompItemStatus,USER_TABLE,False
dbo,usp_GetOrderedExtraItemByCompMaster,dbo,RO_ComplementaryItems,USER_TABLE,False
dbo,USP_getordernobyOrdermasterId,dbo,RO_OrderMasters,USER_TABLE,False
dbo,USP_getordernobyOrdermasterId,dbo,RO_OrderToken,USER_TABLE,False
dbo,USP_getOrderTokenByOrderMasterId,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_getOrderTokenByOrderMasterId,dbo,RO_OrderToken,USER_TABLE,False
dbo,USP_GETORDERTYPE,dbo,RO_OrderType,USER_TABLE,False
dbo,usp_getOutOfStockItems,dbo,ROI_Store,USER_TABLE,False
dbo,usp_getOutOfStockItems,dbo,StoreItemMinimumStock,USER_TABLE,False
dbo,usp_getOutOfStockItems,dbo,vw_ROI_StockReportView,VIEW,False
dbo,usp_GetPageModulesByPageID,dbo,PageModules,USER_TABLE,False
dbo,usp_GetPageModulesByPageID,dbo,UserModules,USER_TABLE,False
dbo,usp_GetPages,dbo,PageMenu,USER_TABLE,False
dbo,usp_GetPages,dbo,PagePreview,USER_TABLE,False
dbo,usp_GetPages,dbo,Pages,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEOName,dbo,aspnet_Users,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEOName,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEOName,dbo,fn_EditPermissionExists,SQL_SCALAR_FUNCTION,True
dbo,usp_GetPageSettingByPageSEOName,dbo,PagePermission,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEOName,dbo,Pages,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEOName,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,usp_GetPageSettingByPageSEOName,dbo,vw_PageUserModules,VIEW,False
dbo,usp_GetPageSettingByPageSEONameForAdmin,dbo,aspnet_Roles,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin,dbo,aspnet_Users,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin,dbo,fn_GetSettingValueBySettingKey,SQL_SCALAR_FUNCTION,True
dbo,usp_GetPageSettingByPageSEONameForAdmin,dbo,ModuleControls,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin,dbo,PageModules,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin,dbo,PagePermission,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin,dbo,Pages,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin,dbo,Portal,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin,dbo,PortalUser,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin,dbo,UserModulePermission,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin,dbo,UserModules,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin_new,dbo,aspnet_Roles,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin_new,dbo,aspnet_Users,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin_new,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin_new,dbo,fn_GetSettingValueBySettingKey,SQL_SCALAR_FUNCTION,True
dbo,usp_GetPageSettingByPageSEONameForAdmin_new,dbo,ModuleControls,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin_new,dbo,PageModules,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin_new,dbo,PagePermission,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin_new,dbo,Pages,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin_new,dbo,UserModulePermission,USER_TABLE,False
dbo,usp_GetPageSettingByPageSEONameForAdmin_new,dbo,UserModules,USER_TABLE,False
dbo,USP_GetPointScheme,dbo,RO_PointScheme,USER_TABLE,False
dbo,usp_GetPortalStartUpList,dbo,PortalStartUp,USER_TABLE,False
dbo,usp_GetPreviousProduction,dbo,RO_ProductionMain,USER_TABLE,False
dbo,usp_GetPreviousProduction,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_GetPreviousProduction,dbo,ROI_Unit1,USER_TABLE,False
dbo,usp_GetPreviousProductionDetailsById,dbo,RO_ProductionDetails,USER_TABLE,False
dbo,usp_GetPreviousProductionDetailsById,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_GetPreviousProductionDetailsById,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_GetProductionByID,dbo,RO_ProductionDetails,USER_TABLE,False
dbo,USP_GetProductionByID,dbo,RO_ProductionMain,USER_TABLE,False
dbo,USP_GetProductionByID,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_GetProductionByID,dbo,ROI_Store,USER_TABLE,False
dbo,USP_GetProductionByID,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_GetProductionMain,dbo,RO_ProductionMain,USER_TABLE,False
dbo,USP_GetProductionMain,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_GetProductionMain,dbo,ROI_Store,USER_TABLE,False
dbo,USP_GetProductionMain,dbo,ROI_Unit1,USER_TABLE,False
